-4.81242	-4.29503	2.44252	-0.718755	1.47633	-1.29898	
-4.80616	-4.26913	2.4336	-0.720633	1.47479	-1.29227	
-4.74741	-4.30306	2.49163	-0.709067	1.47222	-1.30573	
-5.01296	-4.05615	2.02719	-0.751126	1.45036	-1.2119	
-5.8266	-3.30799	0.739006	-0.9006	1.41361	-0.930132	
-5.24485	-3.43137	1.54331	-0.844243	1.44245	-1.02613	
-4.63886	-4.06724	1.89904	-0.688444	1.3921	-1.18174	
-5.07869	-4.44903	0.801875	-0.656807	1.31066	-1.13025	
-5.93367	-4.26431	-0.183105	-0.770148	1.31743	-0.978555	
-6.13345	-3.60396	-0.0654566	-0.883587	1.37432	-0.867454	
-5.60244	-3.24065	0.987185	-0.878296	1.43262	-0.932015	
-4.97161	-3.85335	2.25192	-0.752548	1.49097	-1.20543	
-4.83847	-4.76583	2.84209	-0.652622	1.54225	-1.44029	
-4.97089	-5.39752	2.81936	-0.596404	1.55784	-1.55047	
-4.89319	-5.34821	2.4916	-0.574171	1.5142	-1.49189	
-4.48901	-5.05347	2.74075	-0.552029	1.49975	-1.46017	
-3.99403	-5.23435	3.55746	-0.477953	1.53467	-1.59532	
-3.76404	-5.53895	4.59003	-0.446919	1.64075	-1.77999	
-3.80155	-5.7493	5.44181	-0.465616	1.76617	-1.91292	
-3.65822	-5.5168	5.78499	-0.482725	1.80084	-1.91541	
-3.4487	-4.89572	5.45559	-0.503828	1.73876	-1.76616	
-3.34696	-4.46917	4.71985	-0.503579	1.63727	-1.60168	
-3.51568	-4.57921	3.95682	-0.489468	1.57007	-1.52632	
-3.78698	-4.43332	3.41996	-0.541662	1.55561	-1.42262	
-4.04781	-4.06353	3.01509	-0.632811	1.56069	-1.28109	
-4.05151	-3.86522	2.66467	-0.6584	1.52901	-1.19256	
-4.0499	-3.84227	2.13977	-0.653039	1.46763	-1.11631	
-4.16241	-3.99055	1.42183	-0.639713	1.3958	-1.04685	
-4.34981	-3.97294	0.82193	-0.666087	1.35363	-0.957376	
-4.49227	-3.81161	0.364878	-0.706247	1.32287	-0.860196	
-4.60233	-3.5917	0.0560859	-0.75945	1.3106	-0.767099	
-4.56061	-3.64517	0.127574	-0.764536	1.32009	-0.774059	
-4.50378	-3.73517	0.23712	-0.757073	1.32525	-0.795609	
-4.45685	-3.92332	0.346839	-0.737697	1.32987	-0.834425	
-4.4677	-4.13322	0.353625	-0.71661	1.32732	-0.867157	
-4.39477	-4.23546	0.546382	-0.701152	1.33793	-0.899501	
-4.24698	-4.36838	0.84664	-0.664336	1.34678	-0.960792	
-4.11364	-4.44082	1.24564	-0.639014	1.36794	-1.0192	
-4.02861	-4.55916	1.61757	-0.613427	1.39254	-1.08549	
-3.94125	-4.76	2.06642	-0.581302	1.42733	-1.17574	
-3.82092	-4.86084	2.41868	-0.552742	1.44583	-1.23626	
-3.71696	-4.84857	2.57869	-0.531893	1.44106	-1.25428	
-3.59338	-4.84753	2.80979	-0.50973	1.44583	-1.28476	
