-0.193809	-1.04384	-0.348484	1.1443	-0.0204802	-0.0560744	0.134144	
0.0231429	-1.04811	-0.33966	1.07866	-0.020751	-0.0574159	0.134279	
0.0610102	-1.04185	-0.335506	1.06612	-0.0214864	-0.058077	0.134277	
-0.112007	-1.04733	-0.342215	1.12049	-0.0199262	-0.0567126	0.134181	
-0.00864319	-1.05503	-0.336692	1.08271	-0.0204848	-0.0572776	0.134222	
-0.048368	-1.03232	-0.339722	1.08376	-0.0210891	-0.0568788	0.134292	
-0.0801319	-1.02867	-0.343976	1.08547	-0.0210734	-0.0565518	0.134222	
0.000249609	-1.03075	-0.340027	1.05072	-0.0218609	-0.0571745	0.134365	
-0.00849376	-1.04658	-0.332454	1.05472	-0.0216861	-0.0571293	0.134361	
-0.0265344	-1.02406	-0.336549	1.05494	-0.0216056	-0.0570436	0.134417	
-0.0205658	-1.03164	-0.334616	1.03949	-0.0219691	-0.0570228	0.134344	
-0.0259467	-1.0396	-0.332334	1.03877	-0.0216457	-0.0569293	0.134236	
-0.0228316	-1.06247	-0.323977	1.03337	-0.0219326	-0.0569199	0.134267	
0.00567234	-1.02205	-0.328693	1.01242	-0.0222817	-0.057051	0.13419	
-0.0179535	-1.04561	-0.324265	1.02423	-0.0219142	-0.056976	0.134226	
-0.0228288	-1.07747	-0.316131	1.02368	-0.0213191	-0.05709	0.134296	
-0.0237185	-1.05474	-0.318613	1.0143	-0.0217279	-0.0568152	0.134228	
0.0105075	-1.02389	-0.323832	0.992641	-0.0221097	-0.0568925	0.134126	
-0.020304	-1.0211	-0.327567	1.0038	-0.0219902	-0.0567572	0.134109	
-0.022496	-1.03496	-0.325466	1.00416	-0.0221331	-0.0567175	0.13407	
-0.00702001	-1.01597	-0.3273	0.990198	-0.0224024	-0.0566978	0.133977	
0.00845323	-1.01852	-0.327702	0.970419	-0.0237405	-0.0566038	0.133873	
-0.0232462	-1.03333	-0.323697	0.983563	-0.0233737	-0.0564382	0.133858	
-0.0198391	-0.99484	-0.331336	0.981884	-0.0238425	-0.0564889	0.13392	
-0.0176114	-1.00162	-0.330599	0.986649	-0.0238529	-0.0566131	0.133903	
-0.0517576	-1.00491	-0.329946	0.991376	-0.0236471	-0.0563157	0.13406	
-0.0161102	-0.990724	-0.333343	0.965322	-0.0240872	-0.0564749	0.134071	
0.0293067	-1.00467	-0.327847	0.947182	-0.0241529	-0.0568384	0.133992	
0.0156743	-0.973056	-0.333562	0.950691	-0.0245356	-0.0571065	0.133886	
-0.00945016	-0.943331	-0.341667	0.955928	-0.0241074	-0.0569082	0.133922	
-0.014738	-0.96804	-0.33679	0.954131	-0.0236482	-0.0567501	0.133995	
0.00291854	-1.00482	-0.323706	0.948929	-0.023632	-0.0568786	0.133932	
-0.0203023	-1.00359	-0.320244	0.953362	-0.0238868	-0.0568797	0.13393	
-0.0537966	-1.00268	-0.322416	0.96329	-0.0240966	-0.0569833	0.134139	
-0.0292386	-0.995862	-0.32152	0.951372	-0.0243284	-0.057127	0.134306	
-0.0158099	-0.972013	-0.32532	0.939385	-0.0241803	-0.0569988	0.134263	
-0.0204214	-0.965177	-0.326526	0.936565	-0.0246138	-0.0571168	0.134262	
-0.0268804	-0.986614	-0.320208	0.932898	-0.0245699	-0.0568498	0.134224	
-0.0108603	-0.995558	-0.316491	0.925489	-0.0245366	-0.0569881	0.134275	
-0.0118931	-0.986784	-0.316734	0.921747	-0.0242095	-0.0571116	0.1342	
-0.0202466	-1.03585	-0.303156	0.924747	-0.0237761	-0.0568552	0.134095	
