-0.482265	-0.266307	0.493734	0.778502	-0.442615	-0.0221062	-0.444452	
-0.482264	-0.266308	0.493733	0.778503	-0.442615	-0.0221077	-0.44445	
-0.482262	-0.266308	0.493732	0.778505	-0.442615	-0.0221093	-0.444447	
-0.482249	-0.266317	0.493724	0.778537	-0.442609	-0.0220971	-0.444398	
-0.482175	-0.266376	0.493685	0.778702	-0.442555	-0.0220416	-0.444165	
-0.48209	-0.266452	0.493684	0.778942	-0.44248	-0.0218829	-0.443826	
-0.482032	-0.266521	0.493713	0.779219	-0.442379	-0.0216412	-0.443453	
-0.481985	-0.266579	0.49374	0.779531	-0.442257	-0.0213785	-0.443039	
-0.481919	-0.266632	0.493759	0.779875	-0.442129	-0.0211179	-0.442574	
-0.481848	-0.266682	0.493776	0.780234	-0.44199	-0.0208688	-0.442092	
-0.481785	-0.266729	0.493787	0.780599	-0.441841	-0.0206247	-0.441607	
-0.481729	-0.266773	0.493795	0.780959	-0.441688	-0.0203874	-0.441134	
-0.481678	-0.266807	0.493802	0.781305	-0.44154	-0.0201716	-0.440679	
-0.481629	-0.266828	0.493811	0.781638	-0.441412	-0.0199717	-0.440226	
-0.481589	-0.266846	0.493819	0.781961	-0.44129	-0.0197785	-0.439782	
-0.481559	-0.266862	0.493824	0.782272	-0.441173	-0.0195943	-0.439355	
-0.481527	-0.266887	0.493824	0.782583	-0.441056	-0.0194076	-0.438927	
-0.481479	-0.266925	0.493816	0.782907	-0.440934	-0.0192216	-0.43848	
-0.481415	-0.266974	0.493802	0.783243	-0.440812	-0.0190394	-0.438011	
-0.481346	-0.267031	0.493783	0.783584	-0.440679	-0.0188673	-0.437542	
-0.481279	-0.267095	0.493764	0.783919	-0.440542	-0.0187028	-0.437085	
-0.481209	-0.267164	0.493746	0.784254	-0.440402	-0.018541	-0.436632	
-0.481132	-0.267234	0.493734	0.784591	-0.440262	-0.018375	-0.436175	
-0.481043	-0.267306	0.493725	0.784932	-0.440125	-0.0182076	-0.435707	
-0.480948	-0.267384	0.493718	0.785276	-0.43998	-0.0180349	-0.43524	
-0.48085	-0.267463	0.493711	0.785622	-0.439834	-0.0178521	-0.434771	
-0.480753	-0.267541	0.493705	0.785965	-0.439688	-0.0176662	-0.434305	
-0.480659	-0.267615	0.493701	0.786304	-0.439532	-0.0174818	-0.433857	
-0.480562	-0.267686	0.493698	0.786635	-0.439385	-0.017298	-0.433413	
-0.480465	-0.267757	0.493697	0.786967	-0.439232	-0.0171086	-0.432973	
-0.480368	-0.267825	0.493695	0.787296	-0.439082	-0.0169156	-0.432534	
-0.480274	-0.26789	0.493694	0.787624	-0.438931	-0.0167161	-0.432098	
-0.480182	-0.267958	0.493693	0.787951	-0.438765	-0.0165122	-0.431678	
-0.480092	-0.268024	0.493692	0.788275	-0.438597	-0.016311	-0.431266	
-0.480003	-0.268096	0.49369	0.788608	-0.438402	-0.0161008	-0.430861	
-0.479915	-0.268171	0.49369	0.788949	-0.438188	-0.0158889	-0.430463	
-0.479824	-0.268249	0.49369	0.789293	-0.437965	-0.0156775	-0.430067	
-0.479731	-0.268334	0.493694	0.789645	-0.437711	-0.0154664	-0.429686	
-0.479638	-0.268419	0.493696	0.789994	-0.437457	-0.015262	-0.429311	
-0.479548	-0.268507	0.493698	0.790346	-0.437189	-0.0150558	-0.428943	
-0.479459	-0.268595	0.493701	0.7907	-0.436914	-0.0148493	-0.428578	
-0.479368	-0.268684	0.4937	0.791051	-0.436641	-0.01465	-0.428215	
-0.479276	-0.268776	0.493703	0.791407	-0.436344	-0.0144498	-0.427867	
-0.479183	-0.268869	0.493702	0.79176	-0.436046	-0.0142552	-0.427523	
-0.479088	-0.268965	0.493705	0.792121	-0.435735	-0.0140581	-0.42718	
-0.478994	-0.269065	0.493707	0.79249	-0.435398	-0.0138596	-0.426844	
-0.478898	-0.269163	0.493709	0.792854	-0.435075	-0.0136632	-0.426504	
-0.478802	-0.269262	0.493713	0.793217	-0.434744	-0.0134712	-0.426171	
-0.478703	-0.269361	0.493722	0.793579	-0.43441	-0.0132818	-0.425845	
-0.478602	-0.26946	0.49373	0.793937	-0.43408	-0.0130969	-0.42552	
-0.478498	-0.269562	0.493744	0.794304	-0.43373	-0.0129068	-0.425197	
-0.478393	-0.269663	0.493755	0.794668	-0.433388	-0.0127199	-0.424871	
-0.478289	-0.269764	0.493767	0.79503	-0.433045	-0.0125347	-0.424551	
-0.478186	-0.269867	0.493779	0.795388	-0.432692	-0.0123568	-0.424245	
-0.478085	-0.269967	0.493788	0.795736	-0.432348	-0.0121823	-0.423947	
-0.477981	-0.270071	0.493798	0.796088	-0.431992	-0.0120122	-0.423654	
-0.477874	-0.270177	0.493808	0.796443	-0.431631	-0.0118428	-0.423359	
-0.477765	-0.270281	0.493814	0.796796	-0.431279	-0.0116763	-0.423058	
-0.477658	-0.270384	0.493821	0.797146	-0.430929	-0.0115133	-0.42276	
-0.477552	-0.270485	0.493827	0.797486	-0.430593	-0.0113544	-0.422467	
-0.477446	-0.270586	0.493832	0.797821	-0.430252	-0.011201	-0.422184	
-0.477338	-0.270688	0.493839	0.798156	-0.429909	-0.0110496	-0.421904	
-0.477227	-0.270789	0.493843	0.798489	-0.429575	-0.0109006	-0.421618	
-0.477118	-0.270891	0.493845	0.798823	-0.429236	-0.0107539	-0.421335	
-0.477008	-0.270991	0.493843	0.799151	-0.428907	-0.0106108	-0.421051	
-0.476897	-0.271091	0.49384	0.799477	-0.428583	-0.0104722	-0.420764	
-0.476785	-0.271192	0.493836	0.799803	-0.428252	-0.0103403	-0.420486	
-0.476671	-0.27129	0.493834	0.800122	-0.42793	-0.0102146	-0.420209	
-0.476558	-0.27139	0.493834	0.800439	-0.427601	-0.0100911	-0.419945	
-0.476445	-0.271488	0.493833	0.800747	-0.427279	-0.00997465	-0.419686	
-0.476327	-0.271586	0.493833	0.801053	-0.426965	-0.00986013	-0.419425	
-0.476208	-0.271686	0.493833	0.801364	-0.426639	-0.00974688	-0.419166	
-0.476088	-0.271785	0.493832	0.801671	-0.426318	-0.00963561	-0.418907	
-0.475972	-0.271886	0.493832	0.801979	-0.42599	-0.0095222	-0.418655	
