-0.315366	1.05527	0.579685	0.120691	-0.543694	0.297145	
-0.313473	1.04449	0.607616	0.119197	-0.545719	0.301231	
-0.319628	1.04764	0.594817	0.119876	-0.545457	0.297248	
-0.265965	1.08046	0.58704	0.122141	-0.537148	0.286156	
-0.165695	1.17161	0.559139	0.125915	-0.522429	0.265044	
-0.206847	1.16135	0.56364	0.123198	-0.530472	0.272227	
-0.435395	0.997703	0.577196	0.115051	-0.564534	0.309465	
-0.474983	0.968404	0.647232	0.115313	-0.567625	0.310071	
-0.427017	1.00401	0.656055	0.119572	-0.556608	0.292817	
-0.387134	1.0387	0.62697	0.123769	-0.546701	0.274996	
-0.299838	1.09038	0.608533	0.127271	-0.53247	0.256469	
-0.29158	1.07619	0.623073	0.125898	-0.532528	0.258629	
-0.228008	1.10976	0.682664	0.125515	-0.525343	0.253108	
-0.245566	1.08629	0.737984	0.121764	-0.530771	0.262664	
-0.352296	1.04007	0.723439	0.118854	-0.544352	0.273067	
-0.412714	1.03073	0.716367	0.118951	-0.54913	0.271046	
-0.445802	1.02345	0.704211	0.119694	-0.549814	0.26632	
-0.518874	0.997983	0.689316	0.119385	-0.556137	0.266875	
-0.590026	0.970827	0.674065	0.119282	-0.561871	0.266744	
-0.601898	0.999957	0.677669	0.121476	-0.558563	0.254958	
-0.62244	1.02936	0.638739	0.124614	-0.555186	0.240211	
-0.618158	1.05237	0.629285	0.125974	-0.551752	0.231481	
-0.594529	1.0644	0.669864	0.126355	-0.547573	0.226433	
-0.578382	1.08976	0.691757	0.127506	-0.543067	0.2184	
-0.628748	1.0836	0.655209	0.128552	-0.545157	0.213384	
-0.651716	1.06998	0.660271	0.127972	-0.546346	0.213241	
-0.718771	1.02047	0.676524	0.125144	-0.555128	0.223159	
-0.734559	1.01364	0.704143	0.126033	-0.55309	0.21834	
-0.800629	0.975173	0.695054	0.125694	-0.558154	0.220477	
-0.775201	0.956342	0.795125	0.123902	-0.555493	0.224673	
-0.842631	0.949705	0.755011	0.125615	-0.557662	0.217744	
-0.859181	0.941081	0.764013	0.12694	-0.554446	0.211602	
-0.86545	0.927065	0.817144	0.125916	-0.553066	0.21313	
-0.869099	0.950932	0.793955	0.129052	-0.545924	0.198745	
-0.947134	0.897269	0.795183	0.126168	-0.55423	0.20845	
-0.981122	0.893766	0.820883	0.126919	-0.552799	0.204116	
-0.995415	0.884304	0.847376	0.126526	-0.551115	0.2035	
-1.00076	0.879911	0.835472	0.128128	-0.545601	0.195925	
-1.06206	0.885907	0.782808	0.130614	-0.544934	0.185553	
-1.04883	0.880363	0.829329	0.129576	-0.541454	0.185916	
-1.05516	0.887445	0.858328	0.129386	-0.538784	0.183614	
-1.18007	0.803846	0.862129	0.124795	-0.554347	0.20237	
-1.21017	0.809833	0.821513	0.127945	-0.549161	0.190298	
-1.19701	0.846798	0.82116	0.130257	-0.54097	0.177685	
-1.23915	0.800076	0.833986	0.127669	-0.54571	0.187595	
-1.26223	0.798823	0.820627	0.127915	-0.544071	0.184208	
-1.26009	0.814499	0.842755	0.127955	-0.540652	0.180609	
-1.3713	0.749741	0.824722	0.125107	-0.552448	0.192285	
-1.39913	0.731888	0.859265	0.124138	-0.553027	0.194723	
-1.41256	0.752314	0.829743	0.127753	-0.546478	0.181033	
-1.38894	0.72689	0.896978	0.126036	-0.543314	0.186856	
-1.40296	0.775384	0.838448	0.130889	-0.535541	0.167536	
-1.38331	0.775234	0.874488	0.130096	-0.53155	0.167785	
-1.43038	0.75342	0.863136	0.130206	-0.533168	0.168155	
-1.43492	0.761529	0.884854	0.130258	-0.530899	0.165885	
-1.38248	0.767163	0.936758	0.130678	-0.521986	0.162245	
-1.44602	0.766847	0.909889	0.131549	-0.524794	0.159037	
-1.42756	0.760823	0.915143	0.132732	-0.519216	0.15513	
-1.54044	0.68509	0.886749	0.129895	-0.53238	0.169141	
-1.48906	0.719358	0.961521	0.130379	-0.524689	0.164058	
-1.45602	0.747554	0.962886	0.132311	-0.516572	0.154268	
-1.47573	0.757918	0.981018	0.132447	-0.516441	0.151812	
-1.60704	0.679876	0.955862	0.129143	-0.53279	0.167989	
-1.72928	0.589092	0.943774	0.126276	-0.547093	0.183582	
-1.71035	0.647794	0.947973	0.129718	-0.538925	0.168025	
-1.75315	0.635628	0.917948	0.129454	-0.542467	0.169382	
-1.54594	0.775756	0.994397	0.134753	-0.512801	0.140289	
-1.7344	0.675974	0.923529	0.128624	-0.539816	0.167544	
-1.88162	0.581532	0.913225	0.124534	-0.559158	0.187324	
-1.74233	0.730381	0.884579	0.134365	-0.530712	0.14416	
-1.70711	0.744292	0.928372	0.131221	-0.531289	0.152077	
-1.73962	0.733924	0.875345	0.132564	-0.531722	0.148346	
-1.82811	0.714853	0.855391	0.130503	-0.543436	0.156372	
-1.90296	0.662099	0.846831	0.128764	-0.552949	0.166014	
-1.87217	0.683499	0.885049	0.129237	-0.548684	0.162347	
-1.93625	0.683052	0.833584	0.13077	-0.552843	0.158275	
-1.95372	0.653708	0.837553	0.129911	-0.55505	0.162916	
-1.95973	0.697158	0.7948	0.134191	-0.548802	0.146345	
-1.96625	0.668172	0.847517	0.131413	-0.552576	0.156919	
-1.96902	0.6725	0.800215	0.133946	-0.54802	0.147578	
-2.04105	0.618927	0.823945	0.13015	-0.559209	0.162598	
-1.9633	0.657627	0.845225	0.133459	-0.544866	0.147705	
-1.93746	0.672289	0.863967	0.133538	-0.53984	0.14418	
-2.02698	0.622289	0.871395	0.130615	-0.550711	0.156023	
-1.99957	0.662564	0.818567	0.135113	-0.538836	0.136262	
-1.9897	0.631563	0.882521	0.131089	-0.540431	0.148757	
-2.01415	0.599734	0.901095	0.129869	-0.54139	0.152558	
-2.02013	0.576999	0.925884	0.128822	-0.539909	0.154988	
-2.06316	0.611167	0.848984	0.132441	-0.536435	0.139104	
-2.06876	0.611182	0.801796	0.133859	-0.531709	0.131509	
-2.07632	0.603515	0.818381	0.13204	-0.531602	0.134881	
-2.07499	0.59597	0.787942	0.133125	-0.526957	0.129572	
-2.08834	0.577418	0.819152	0.1315	-0.526716	0.133309	
-2.18033	0.580494	0.768477	0.132522	-0.531685	0.129067	
-2.17564	0.576316	0.830208	0.13036	-0.530885	0.133908	
-2.15264	0.569373	0.835678	0.130679	-0.524747	0.131388	
-2.17474	0.578772	0.799181	0.132753	-0.521256	0.122462	
-2.18335	0.58424	0.753465	0.134533	-0.516447	0.114185	
-2.31599	0.528435	0.732147	0.130631	-0.532223	0.129652	
-2.37785	0.503168	0.722446	0.129681	-0.536435	0.132491	
-2.25357	0.549739	0.796229	0.131993	-0.516832	0.118761	
-2.2164	0.593292	0.821596	0.132817	-0.508981	0.11094	
-2.30623	0.550941	0.765556	0.131718	-0.516411	0.115844	
-2.33444	0.546699	0.722041	0.133468	-0.513242	0.108876	
-2.35737	0.548155	0.779416	0.130595	-0.516372	0.115886	
-2.35688	0.579015	0.767291	0.133074	-0.50932	0.104098	
-2.38503	0.575216	0.750043	0.133214	-0.508643	0.102877	
-2.38817	0.554623	0.774544	0.132013	-0.507082	0.106556	
-2.42464	0.545204	0.755381	0.132674	-0.506123	0.103657	
-2.46173	0.576985	0.747221	0.133912	-0.505002	0.0957523	
-2.4641	0.563744	0.756042	0.13368	-0.502052	0.0955372	
-2.52446	0.548896	0.733657	0.132097	-0.506797	0.099942	
-2.54743	0.569649	0.694804	0.13476	-0.502008	0.0885951	
-2.55739	0.567249	0.690699	0.134413	-0.500047	0.0879233	
-2.63764	0.540677	0.703485	0.131449	-0.509508	0.0982978	
-2.68456	0.521839	0.70713	0.131097	-0.511502	0.0996591	
-2.66454	0.589482	0.669767	0.135358	-0.500832	0.0796939	
-2.75991	0.55293	0.645861	0.132608	-0.511448	0.0898364	
-2.7552	0.552308	0.678386	0.131995	-0.508507	0.0898534	
-2.83826	0.548418	0.641534	0.132019	-0.514194	0.0894069	
-2.87121	0.560017	0.615737	0.132936	-0.513461	0.0841558	
-2.88779	0.551207	0.641212	0.131101	-0.51462	0.0890493	
-2.92292	0.555052	0.608536	0.132291	-0.514078	0.0840642	
-2.9492	0.543462	0.615943	0.131419	-0.515297	0.0862027	
-2.98649	0.530862	0.625404	0.130172	-0.518066	0.0897142	
-3.04287	0.543907	0.589233	0.131227	-0.51991	0.084204	
-3.00439	0.566234	0.606006	0.132292	-0.511806	0.0776568	
-2.99678	0.585048	0.606141	0.132953	-0.507916	0.073056	
-3.07361	0.551279	0.612609	0.130298	-0.516998	0.0830245	
-3.0535	0.570952	0.600788	0.132312	-0.509717	0.0741066	
-3.09275	0.550451	0.59912	0.130751	-0.513785	0.0795247	
-3.13469	0.527299	0.603818	0.129842	-0.516973	0.0830556	
-3.07482	0.571161	0.635506	0.131942	-0.505831	0.0720885	
-3.11739	0.557685	0.598799	0.132252	-0.507871	0.0712686	
-3.19144	0.519218	0.562229	0.130985	-0.515045	0.0772484	
-3.12553	0.571773	0.592082	0.133175	-0.503343	0.0647715	
-3.15207	0.545168	0.610862	0.13117	-0.506656	0.0716561	
-3.18168	0.533558	0.583615	0.131646	-0.506974	0.0703091	
-3.15057	0.548445	0.618009	0.131942	-0.501541	0.0673881	
-3.18469	0.538253	0.596124	0.131956	-0.503051	0.0668526	
-3.20863	0.524026	0.599444	0.131304	-0.504424	0.068992	
-3.1602	0.556399	0.618489	0.133011	-0.49541	0.0594171	
-3.21171	0.533296	0.594353	0.13224	-0.500041	0.0631139	
-3.25385	0.503231	0.592062	0.13106	-0.504331	0.0683418	
-3.21773	0.516222	0.630367	0.131399	-0.498375	0.0646728	
-3.27944	0.486498	0.61198	0.13026	-0.504506	0.0696948	
-3.27521	0.504033	0.618948	0.131275	-0.500896	0.0632583	
-3.22023	0.53997	0.618864	0.133572	-0.490477	0.0515804	
-3.29059	0.482552	0.612533	0.130586	-0.500022	0.0641282	
-3.27949	0.488063	0.634376	0.13104	-0.496543	0.0609427	
-3.31074	0.482438	0.636568	0.130696	-0.498707	0.0616169	
-3.30228	0.48731	0.632404	0.132669	-0.493367	0.0541446	
-3.29673	0.478741	0.645558	0.132602	-0.490944	0.0539583	
-3.33341	0.454046	0.653917	0.131062	-0.495157	0.0600074	
-3.32001	0.465382	0.654012	0.133569	-0.48889	0.0505282	
-3.32049	0.453654	0.673923	0.13291	-0.488541	0.0529875	
-3.35615	0.434296	0.655049	0.133308	-0.490068	0.0530884	
-3.38769	0.423003	0.633574	0.133861	-0.490682	0.0510828	
-3.42257	0.384978	0.663431	0.131401	-0.495716	0.0603086	
-3.37286	0.410473	0.703118	0.132831	-0.486795	0.0520723	
-3.38022	0.414607	0.709327	0.133218	-0.485653	0.0494746	
-3.35408	0.423465	0.728735	0.133849	-0.480412	0.0455328	
-3.44632	0.374438	0.672797	0.133	-0.489502	0.0513472	
