-0.402888	0.369837	0.200018	0.0018134	0.858707	0.512366	-0.00999159	
-0.402885	0.369839	0.200017	0.00181268	0.858713	0.512356	-0.00999588	
-0.402883	0.36984	0.200017	0.00181218	0.858719	0.512347	-0.00999941	
-0.402879	0.369842	0.200016	0.00181139	0.858724	0.512337	-0.0100026	
-0.402876	0.369844	0.200015	0.00181103	0.85873	0.512328	-0.0100053	
-0.402872	0.369846	0.200014	0.00181003	0.858735	0.512318	-0.0100074	
-0.402869	0.369848	0.200013	0.00180979	0.858741	0.512309	-0.0100094	
-0.402865	0.36985	0.200012	0.00180871	0.858747	0.512299	-0.0100122	
-0.402861	0.369853	0.200011	0.00180847	0.858752	0.51229	-0.0100125	
-0.402856	0.369855	0.20001	0.00180861	0.858758	0.512281	-0.0100131	
-0.402851	0.369857	0.200008	0.00180895	0.858763	0.512273	-0.0100131	
-0.402846	0.36986	0.200006	0.00180998	0.858768	0.512264	-0.0100113	
-0.40284	0.369863	0.200005	0.00181021	0.858772	0.512257	-0.0100093	
-0.402835	0.369865	0.200003	0.00181146	0.858776	0.51225	-0.0100068	
-0.402829	0.369867	0.200002	0.00181264	0.85878	0.512243	-0.0100043	
-0.402823	0.369869	0.2	0.00181455	0.858784	0.512236	-0.0100009	
-0.402817	0.369872	0.199998	0.00181619	0.858788	0.51223	-0.00999598	
-0.402811	0.369874	0.199996	0.00181823	0.858792	0.512224	-0.00999179	
-0.402804	0.369877	0.199994	0.00181966	0.858795	0.512219	-0.00998585	
-0.402798	0.369879	0.199992	0.00182135	0.858798	0.512215	-0.00998027	
-0.402792	0.369881	0.19999	0.00182394	0.858801	0.512209	-0.00997561	
-0.402786	0.369883	0.199988	0.00182565	0.858804	0.512205	-0.00997005	
-0.402779	0.369885	0.199986	0.0018283	0.858806	0.5122	-0.00996467	
-0.402773	0.369887	0.199984	0.00183049	0.858809	0.512196	-0.0099597	
-0.402766	0.369889	0.199982	0.00183275	0.858812	0.512191	-0.00995397	
-0.402761	0.369891	0.19998	0.00183529	0.858815	0.512187	-0.00994841	
-0.402755	0.369893	0.199978	0.00183736	0.858817	0.512182	-0.00994318	
-0.402749	0.369895	0.199976	0.00183949	0.85882	0.512178	-0.00993796	
-0.402742	0.369896	0.199973	0.00184348	0.858822	0.512174	-0.00993237	
-0.402736	0.369898	0.19997	0.00184658	0.858825	0.512169	-0.00992657	
-0.40273	0.369899	0.199967	0.00184955	0.858828	0.512165	-0.0099216	
-0.402724	0.3699	0.199964	0.00185313	0.85883	0.512161	-0.00991545	
-0.402717	0.369902	0.199962	0.00185558	0.858833	0.512156	-0.00991081	
-0.402711	0.369904	0.19996	0.0018583	0.858836	0.512152	-0.00990471	
-0.402705	0.369905	0.199957	0.00186146	0.858838	0.512148	-0.00990079	
-0.402699	0.369906	0.199955	0.00186446	0.858841	0.512144	-0.00989579	
-0.402693	0.369907	0.199952	0.00186842	0.858843	0.51214	-0.00989028	
-0.402687	0.369908	0.199948	0.00187278	0.858845	0.512136	-0.00988505	
-0.40268	0.369909	0.199945	0.00187666	0.858849	0.512131	-0.0098805	
-0.402674	0.369909	0.199942	0.00188017	0.858851	0.512127	-0.00987538	
-0.402668	0.36991	0.199939	0.00188386	0.858854	0.512123	-0.00987136	
-0.402662	0.36991	0.199936	0.00188802	0.858856	0.512119	-0.00986695	
-0.402657	0.369911	0.199934	0.00189083	0.858858	0.512115	-0.00986274	
-0.402651	0.369911	0.199931	0.00189525	0.85886	0.512112	-0.00985872	
-0.402646	0.369911	0.199928	0.00189922	0.858862	0.512109	-0.0098548	
-0.402641	0.369911	0.199924	0.00190368	0.858864	0.512105	-0.00985078	
-0.402636	0.36991	0.199921	0.00190849	0.858866	0.512102	-0.00984711	
-0.402631	0.36991	0.199917	0.00191288	0.858867	0.5121	-0.0098429	
-0.402626	0.369909	0.199914	0.0019176	0.85887	0.512096	-0.00983993	
-0.402621	0.369908	0.19991	0.00192242	0.858871	0.512094	-0.00983631	
-0.402617	0.369908	0.199907	0.00192655	0.858873	0.512091	-0.00983356	
-0.402613	0.369907	0.199904	0.00193095	0.858874	0.512089	-0.00983123	
